id,link,post_time,job_name,salary,place,job_nature,experience,education,job_number,job_kind,advantage,job_content,job_place,company_name,company_size,company_nature,company_industry,company_homepage,company_address,hot_score,job_safety_score,company_reputation_score,salary_level_score
16bc12dbc758b54b0faf6fd983e139b1,http://m.huibo.com/kehudaibiao/job2gni1d5.html,2019-05-04,光大银行高薪客户经理招聘,10000-20000,重庆,全职,不限,中技/中专,8人,客户经理,,江西三思检测技术有限公司招聘岗位职责：1、负责委托企业的环保竣工验收项目方案制定、报告编制；2、负责委托企业的应急预案的报告编制；3、负责土壤污染及调查类项目的方案编写，具体实施及报告编制；4、公司其他项目的方案编写，具体实施及报告编制；5、服从并良好完成领导安排的其他任务。任职要求：1、本科及以上学历，环境、化学分析类相关专业；2、有一年以上从事报告编制相关工作经验，有编写环评报告或验收报告经历者优先；3、有较强的语言文字编辑能力，有一定的自学能力、工作细致认真；4、能够熟练掌握office办公软件；5、能适应出差工作；6、爱岗敬业、吃苦耐劳、为人踏实严谨，有良好的学习、沟通和团队合作能力，团队意识强，服从安排。05,江西省南昌市高新技术产业开发区天祥北大道龙翔一路366号怡杉科技园,重庆豪忒莱网络科技有限公司,500-999人,国企,所属行业：专业技术服务业,http://www.jxyshb.com,民生路181号民生商厦B座6楼光大银行民生路支行楼上,16.0,20.0,18.0,17
1a5bcd7394b04fd06287ed59fecb3e15,http://zhaopin.baidu.com/10111341328,2019-05-04,月薪一万直招跟船出海电焊工,10000-15000,重庆,全职,不限,不限,不限,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,江西三思检测技术有限公司招聘岗位职责：1、负责委托企业的环保竣工验收项目方案制定、报告编制；2、负责委托企业的应急预案的报告编制；3、负责土壤污染及调查类项目的方案编写，具体实施及报告编制；4、公司其他项目的方案编写，具体实施及报告编制；5、服从并良好完成领导安排的其他任务。任职要求：1、本科及以上学历，环境、化学分析类相关专业；2、有一年以上从事报告编制相关工作经验，有编写环评报告或验收报告经历者优先；3、有较强的语言文字编辑能力，有一定的自学能力、工作细致认真；4、能够熟练掌握office办公软件；5、能适应出差工作；6、爱岗敬业、吃苦耐劳、为人踏实严谨，有良好的学习、沟通和团队合作能力，团队意识强，服从安排。05,江西省南昌市高新技术产业开发区天祥北大道龙翔一路366号怡杉科技园,上海市航运公司,100,其它,所属行业：专业技术服务业,http://www.jxyshb.com,上海市宝山区蕴川路5475号,19.0,20.0,18.0,12
cb58ef141edfee82a48bb930a82ff8a3,http://m.doumi.com/auth/baidu/jumpdetail/5901773?city=cq&ca_platform=3&ca_source=baiduzhaopin&group_id=73,2018-12-18T10:04:09,人事招聘行政,3000-5000,重庆,全职,不限,不限,200人,文员,五险;交通补助;包工作餐;有提成,江西三思检测技术有限公司招聘岗位职责：1、负责委托企业的环保竣工验收项目方案制定、报告编制；2、负责委托企业的应急预案的报告编制；3、负责土壤污染及调查类项目的方案编写，具体实施及报告编制；4、公司其他项目的方案编写，具体实施及报告编制；5、服从并良好完成领导安排的其他任务。任职要求：1、本科及以上学历，环境、化学分析类相关专业；2、有一年以上从事报告编制相关工作经验，有编写环评报告或验收报告经历者优先；3、有较强的语言文字编辑能力，有一定的自学能力、工作细致认真；4、能够熟练掌握office办公软件；5、能适应出差工作；6、爱岗敬业、吃苦耐劳、为人踏实严谨，有良好的学习、沟通和团队合作能力，团队意识强，服从安排。05,江西省南昌市高新技术产业开发区天祥北大道龙翔一路366号怡杉科技园,重庆蓝湾文化传播有限公司,20-99人,民营,所属行业：专业技术服务业,http://www.jxyshb.com,北京海淀区唐家岭路57号,14.0,20.0,18.0,14
f1779d85f7aa056a679b33cf93cb7154,http://m.doumi.com/auth/baidu/jumpdetail/6397440?city=cq&ca_platform=3&ca_source=baiduzhaopin&group_id=40,2019-04-27T01:35:55,动漫英语招聘招生顾问 月薪过万(重庆市),5000-8000,重庆,全职,不限,不限,20人,NULL,五险;交通补助;加班补助;带薪年假;有提成,1、年龄30—65岁左右，中级以上职称；2、有皮肤科医师执业资质，五年以上住院部工作经验；3、二甲以上医院工作经历者优先；4、有较强的医患沟通能力。,北京朝阳区广渠东路38号,杭州爱秀云教育科技有限公司重庆分公司,20-99人,民营,广告|设计|编辑|翻译,NULL,北京海淀区唐家岭路57号,16.0,20.0,18.0,17
907c324302ce20dc51f8e6c42d324b25,http://m.58.com/cq/zhuanye/38003383642151x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,招聘高薪架子鼓老师,4000-8000,重庆,全职,1-3年,高中,10人,教师,五险一金;交通补助;加班补助;房补;话补;饭补,1、按照公司规章制度及主管安排规范的接电接访，并促成销售；2、协助并指引客户办理签约手续，并为客户贷款付款事宜提供必要的协助；3、协助客户办理入住，协调售后工作；4、客户追访、回访，维护客户关系，及活动邀约；5、检查维护售搂处环境；6、市场调研，并协助其他部门完成临时性工作。任职资格：1、基本要求：24周岁以上；175CM以上，女165CM以上；大专及以上学历。2、能力要求：三年以上地产项目销售经验；一线地产项目年度销售业绩前三名；3、综合要求：专业能力突出，形象气质出众，语言表达能力强，具有良好的亲和力，和较强的抗压性；4、意识要求：勤奋、敬业，热爱房地产行业、有明确的职业生涯规划，有在品牌房地产企业长期发展的愿望；具有较强的服务意识和团队协作精神；5、有品牌地产公司从业经历者优先。微信分享,中国,重庆椰果文化传播有限公司,20-99人,民营,所属行业：房地产业,NULL,重庆市南岸区风临路34号,17.0,20.0,18.0,12
56f4db4bbb83d5853fd8a3ac4671a1eb,http://m.hrm.cn/wap/job/508f3a73-f573-48e4-a17b-23d6c4162acd.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,急聘施工主管,面议,重庆,全职,5-10年,大专,5人,建筑装潢/市政建设,养老保险;医疗保险;员工培训;员工旅游;失业保险;工伤保险;年终奖;生育保险;绩效奖金;项目奖金,1、按照公司规章制度及主管安排规范的接电接访，并促成销售；2、协助并指引客户办理签约手续，并为客户贷款付款事宜提供必要的协助；3、协助客户办理入住，协调售后工作；4、客户追访、回访，维护客户关系，及活动邀约；5、检查维护售搂处环境；6、市场调研，并协助其他部门完成临时性工作。任职资格：1、基本要求：24周岁以上；175CM以上，女165CM以上；大专及以上学历。2、能力要求：三年以上地产项目销售经验；一线地产项目年度销售业绩前三名；3、综合要求：专业能力突出，形象气质出众，语言表达能力强，具有良好的亲和力，和较强的抗压性；4、意识要求：勤奋、敬业，热爱房地产行业、有明确的职业生涯规划，有在品牌房地产企业长期发展的愿望；具有较强的服务意识和团队协作精神；5、有品牌地产公司从业经历者优先。微信分享,中国,成都荃笙建筑劳务有限公司重庆分公司,6,其他,所属行业：房地产业,NULL,重庆市渝北区,16.0,20.0,18.0,12
d5725c3ba921566480630944b1ff0cb8,http://m.doumi.com/auth/baidu/jumpdetail/6244691?city=cq&ca_platform=3&ca_source=baiduzhaopin&group_id=91,2019-03-18T01:01:33,急招聘化妆师(重庆市),2000-3000,重庆,全职,不限,不限,10人,NULL,,1、大专以上学历，机械类或汽车工程专业；;2、三十五岁以下；2年以上工作经验，至少一年的生产车间经验;3、负责维护保养各种设备模具，直接向总经理负责。,上海青浦区北青公路9735号,重庆隆腾盛世文化传媒有限公司,20-99人,民营,所属行业：汽车制造业,http://www.shdzlx.com,北京海淀区唐家岭路57号,16.0,20.0,18.0,13
9d41d13f68d64d393dc39e0d8ffb2373,http://zhaopin.baidu.com/10111333139,2019-05-04,急招物流专员包吃住交五险一金,8500-15000,重庆,全职,不限,不限,12,物流/仓储,五险一金;定期体检;带薪年假;医疗保险;年底双薪;包吃住,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,18.0,20.0,18.0,12
23df349feab561764f10d7c6d82ffa19,http://m.hrm.cn/wap/job/2161245.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,招商主管经理,面议,重庆,全职,3-5年,本科,1人,物业管理,交通津贴;住房公积金;养老保险;医疗保险;失业保险;工伤保险;年终奖;生育保险;绩效奖金;节日福利;通讯津贴,1、通过合理渠道搜集、筛选有效客户信息，并做好前期招商服务工作；2、协助公司组织、执行招商会议及媒体广告发布事宜；3、落实公司商户进入、退出管理机制，跟踪商铺招商进度；4、在公司安排下，负责大客户招商工作和日常客户维护工作；5、协助公司不断完善、优化对大客户的开发及运营管理制度及流程；6、按公司招商流程及工作制度要求进行日常招商工作；7、了解其他专业市场招商情况，进行市场调查工作地点：白市驿,重庆市,重庆市,重庆邦伦商业管理有限公司,3,民营,所属行业：商务服务业,NULL,重庆市,重庆市,17.0,20.0,18.0,12
686cadceb44accf030fdf78078ab64f0,http://zhaopin.baidu.com/10111331962,2019-05-04,急招普工搬运工包吃住五险一金,8500-15000,重庆,全职,不限,不限,12,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,18.0,20.0,18.0,12
0f10777adaebeda405220b8072567183,http://m.hrm.cn/wap/job/ca7a6e28-c346-46cc-9fe4-97577ec7be7e.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,招商经理,8000-12000,重庆,全职,1-3年,大专,2人,房地产开发/销售,交通津贴;住房公积金;养老保险;包住;包吃;医疗保险;双休;员工培训;员工旅游;失业保险;寒暑假;工伤保险;差旅津贴;带薪事假;带薪年假;带薪病假;年终奖;探亲假;生日礼金;生育保险;租房津贴;绩效奖金;股票期权;节日福利;车油津贴;通讯津贴;采暖津贴;项目奖金;餐饮津贴;高温津贴贴,一、负责招商工作计划的拟定、年度季度月度计划的分解、过程管理与执行反馈；二、负责部门费用预算的编制与执行；三、负责招商系统管理政策、操作程序等营运管理手册的编撰、优化与执行回顾；四、负责招商工作的日常管理与统筹；,奉节县,奉节县,奉节县天佑房地产开发有限公司,4,民营,所属行业：房地产业,NULL,奉节县,奉节县,16.0,20.0,18.0,12
64efe3dfd03f553d181864c918752d42,https://m.liepin.com/a/13848999.shtml?mscid=s_00_q00,2019-05-04,物业工程副总重庆、青海、宁夏(国内某知名地产公司),25000以上,重庆,全职,5-10年,不限,1人,咨询,带薪年假,1.对各商业管理公司目标责任书工程相关指标进行控制、管理和考核；2.核定所在公司工程费用年度指标，季度年度预算；负责分管的城市综合体配套完善工程管理及管控；3.解决城市综合体工程遗留问题，处理工程应急事件，督导节能技术改造，负责城市综合体工程竣工后的接管验收工作；4.对城市综合体安全品质工作进行监督、指导和管理，负责设备设施维护工作；5.负责下属团队包括工程经理、主管、工程师及技工的组建、培训、考核及日常督导。,中国重庆,国内某知名地产公司,10000人以上,上市公司,餐饮|酒店|超市|服务业,NULL,NULL,14.0,20.0,18.0,12
c88a612a0e0470cd64965226410e3cbd,http://zhaopin.baidu.com/10111332425,2019-05-04,急招保安交五险一金包吃住,8500-15000,重庆,全职,不限,不限,12,家政/安保,五险一金;定期体检;带薪年假;医疗保险;年底双薪;包吃住,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,17.0,20.0,18.0,12
9dd1e0d7cc7b5b2faf48ea3c8d83b90d,http://m.hrm.cn/wap/job/340780.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,急聘平面设计师,面议,重庆,全职,应届生,大专,若干,艺术/设计,,职位描述:1VI设计2企业画册设计3广告海报设计4网页设计5产品包装设计,重庆市,重庆阿卡肆柒企业营销策划有限公司,1,民营,所属行业：商务服务业,NULL,重庆市,16.0,20.0,18.0,12
c360ea3c218d7d29b4d8da853922d987,http://www.yuehr.com/mobile/jobs/show/id/159282.html,2019-05-04,驾驶员（公司提供车辆，无需买车）,5000-10000,重庆,全职,1-3年,不限,1人,NULL,,您还在为没车无法加入快车行业而苦恼吗？快来加入我们吧;公司大规模招募快车司机，提供符合营运的车辆。公司正规大平台有保障。全国40几个分公司，车辆资产5000台，现车最快当日即可提车，月均收入6000-15000之间，工作时间自由支配。踩踩油门轻松赚钱！;加入方式:;1、提供合法网约车，从此不再担心执法部门查处！;展开全部,重庆市南岸区亚太商谷-1幢310,重庆乐驷汽车经纪有限公司,20-99人,民营,所属行业：租赁业,NULL,重庆市南岸区亚太商谷-1幢310,17.0,20.0,18.0,14
2682b6dd320201e083be92e104a23c6a,http://m.hrm.cn/wap/job/1831374.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,施工员,7000-10000,重庆,全职,5-10年,大专,若干,房地产开发/销售,,职位描述:1、建立作业标准，明确施工工艺，制定出每项工作的作业顺序，使施工有条不紊；2、在施工工程师指导下，严格按照施工组织设计和施工进度进行施工；3、按设计要求、操作规程和验评标准向生产班组进行技术、安全交底；4、监控施工过程，发现图纸、施工中出现的问题，并及时现场解决，或提交有关专业人员解决；5、监督施工过程、质量、原材料检测，基础、中间结构和隐蔽工程验收，对工程资料的收集整理、建筑物定位放线等；6、审查现场施工进度及相应的报表；7、完成领导交办的临时任务任职要求:1、专科学历，5年以上施工现场工作经验，需持有施工员上岗证；2、熟悉市政工程相关工艺、流程；3、熟练掌握相关办公软件应用；4、了解相关法律法规、建筑行业国家标准及行业标准；5、吃苦耐劳，爱岗敬业，具有团队合作精神,重庆市重庆市渝北区,重庆鼎豪实业发展集团有限公司,3,民营,房地产|建筑|装修,NULL,重庆市重庆市渝北区,16.0,20.0,18.0,16
18cd9fd4f5fb01d6ba80e94dda3b6bfe,http://m.hrm.cn/wap/job/d5659140-b663-433d-8169-e828c333f616.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,人事招聘专员,3000-5000,重庆,全职,1-3年,大专,2人,人力资源,交通津贴;养老保险;包住;包吃;医疗保险;双休;员工培训;员工旅游;失业保险;定期体检;寒暑假;工伤保险;差旅津贴;带薪事假;带薪年假;带薪病假;年终奖;探亲假;生日礼金;生育保险;租房津贴;绩效奖金;股票期权;节日福利;车油津贴;通讯津贴;采暖津贴;项目奖金;餐饮津贴;高温津贴贴,1、业务主管职位，独立负责工作小组，给下级成员提供指导或支持并监督他们的日常活动；2、参与公司招聘规划和人员编制预算；3、负责拟定公司招聘方案；4、监督执行招聘工作，满足公司各部门的用人需求；5、负责招聘渠道的建立、开发及评估；6、优化招聘流程，缩短招聘周期，提高招聘效率,江北区,江北区,重庆天柏科技有限公司,3,民营,所属行业：批发业,NULL,江北区,江北区,17.0,20.0,18.0,15
24fe7f5abbbcc20bbf9f4aa6dfa2ca38,http://zhaopin.baidu.com/10111347501,2019-05-04,行政人员,3000-6000,重庆,全职,不限,不限,不限,人事/行政,医疗保险;年度旅游,职位描述:维护客户关系，整理客户资料，提醒客户缴费，从而进行二次销售，公司分配客户，被动式销售。,大坪康德国际5A甲级写字楼,中国平安人寿保险股份有限公司重庆市渝中支公司,10000,合资,所属行业：保险业,NULL,重庆市渝中区中山三路121号中山大厦4楼、6楼，中山三路121号、123号、125号第2、3层,16.0,20.0,18.0,12
4db0ea28416bf014bd423fada8b4e85d,http://m.58.com/cq/zpwuliucangchu/37600977336321x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,璧山天天快递员,4000-8000,重庆,全职,1-3年,初中,3人,物流/仓储,,岗位职责：1、负责区域内的物品送达及货款的及时返回；2、执行业务操作流程，准时送达物品，指导客户填写相关资料并及时取回；3、整理并呈递相关业务单据和资料；4、客户的维护，客户咨询的处理和意见的反馈；5、突发事件的处理。任职资格：1、初中及以上学历；2、熟悉当地地形，有同行业工作经验者优先；3、吃苦耐劳，人品端正，做事仔细认真；4、身体健康，无不良嗜好。工作时间：,璧山区东林大道92号企业天地,重庆恩威物流有限公司,20人以下,民营,所属行业：道路运输业,NULL,重庆璧山璧山城区东林大道92号企业天地,18.0,20.0,18.0,12
f224cea9614e257f8529dc93b9167402,http://m.hrm.cn/wap/job/146944.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,驾驶员,面议,重庆,全职,3-5年,高中,1人,人力资源,,职位描述:1负责公司电力工程抢险车辆及办公用车驾驶；2吃苦耐劳，认真负责，工作踏实；3了解车辆维护及保养、能进行简单的车辆故障排除为宜；4至少10年以上安全驾龄，持A1A2照，有货运从业资格证；5熟悉主城区及周边道路；6每周五天工作制任职要求:持A1A2驾照且有货运从业资格证，驾龄十年以上专职驾驶员、能吃苦、爱惜车辆，能排除车辆的基本故障年龄35-50岁其他福利:,重庆市,重庆市工民供电设备有限公司,2,民营,所属行业：批发业,NULL,重庆市,17.0,20.0,18.0,12
3c61079468d69e14bb1c43091ba6d429,http://zhaopin.baidu.com/10111333008,2019-05-04,急招叉车工包吃住交五险一金,8500-15000,重庆,全职,1-2年,不限,12,普工/技工,五险一金;定期体检;带薪年假;医疗保险;年底双薪;包吃住,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,19.0,20.0,18.0,12
359e6ee9395aa860d8888df8ab588df2,http://zhaopin.baidu.com/10111332096,2019-05-04,急招电焊工包吃住交五险一金,8500-15000,重庆,全职,1-2年,不限,12,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,19.0,20.0,18.0,12
e0e7f2c025a87533445e0d2cd9a00734,http://m.58.com/cq/yewu/37969534817576x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,办公室销售人员,3500-7000,重庆,全职,1-3年,初中,若干,销售人员,,1、负责搜集新客户的资料并进行沟通，开发新客户；2、通过电话与客户进行有效沟通了解客户需求,寻找销售机会并完成销售业绩；3、维护老客户的业务，挖掘客户的最大潜力；4、定期与合作客户进行沟通，建立良好的长期合作关系。任职资格：1、20-35岁，有良好的沟通能力；2、对销售工作有较高的热情；3、会基本的电脑操作；4、具备良好的应变能力和承压能力；5、有强烈的事业心、责任心和积极的工作态度，有相关电话销售工作经验者优先。;高大上的写字楼室内办公，不需要自己开发客户，免去风吹日晒寻找客户的辛苦;工作时间每周一至周五，周末休息,重庆沙坪坝大学城,重庆帆盾环保设备有限公司,20人以下,民营,所属行业：专用设备制造业,NULL,重庆市江津区,16.0,20.0,18.0,14
3ffa41e317620c20aed66ceab3cc646c,http://m.hrm.cn/wap/job/35d49b36-8e38-4a3d-ba17-b9528af0642e.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,会计,4000-6000,重庆,全职,3-5年,大专,1人,财务/审计/税务,养老保险;医疗保险;员工培训;员工旅游;失业保险;工伤保险;年终奖;生日礼金;生育保险;绩效奖金;节日福利;餐饮津贴,1、编制和维护工业总帐和明细帐；2、核对往来账目和应收应付款管理；3、日常帐务处理，固定资产管理；4、工业成本核算、产品收入和财务分析；5、提交财务管理报告，报税缴费；6、协助编制公司预、决算，成本计划和费用控制7、配合开展内外部审计工作8、能适应出差，出差地主要为遂宁：,巴南区,重庆力扬工业有限公司,6,民营,所属行业：橡胶和塑料制品业,NULL,巴南区,16.0,20.0,18.0,16
cdb226bf5cd696c5b2562fce24921723,http://zhaopin.baidu.com/10111332029,2019-05-04,急招电工包吃住交五险一金,8500-15000,重庆,全职,1-2年,不限,12,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,19.0,20.0,18.0,12
53f20881ca46fbc51272625e1e4bcd6d,http://m.huibo.com/renshizhuanyuan/jobuz5b042.html,2019-05-04,文员（五险+包住）,2500-3500,重庆,全职,不限,不限,5人,人力资源专员,,1、起草和修改报告、文稿，录入文字、复印文件及收发传真；2、电话接听、转接、记录、反馈；3、管理档案、通讯录等文件资料；4、负责日常办公用品采购、发放、登记管理，办公室设备管理；5、订阅年度报刊杂志，收发日常报刊杂志及交换邮件；6、员工考勤统计及外出人员管理。,重庆永川区板桥镇建业路8号,重庆凯莱调味食品有限公司,100-499人,民营,所属行业：批发业,NULL,重庆永川区板桥镇建业路8号,17.0,20.0,18.0,15
997eb6a2af297eed08df563144e57107,http://m.hrm.cn/wap/job/fc7c0d48-80c9-429d-8747-468c258a99d0.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,项目经理,25000-40000,重庆,全职,5-10年,大专,1人,建筑装潢/市政建设,交通津贴;住房公积金;养老保险;包吃;医疗保险;员工培训;员工旅游;失业保险;定期体检;工伤保险;差旅津贴;带薪年假;年终奖;生日礼金;生育保险;绩效奖金;节日福利;通讯津贴;采暖津贴;项目奖金;高温津贴贴,1、负责统筹管理工程项目的质量、进度、成本、安全文明施工及相关工作协调；制定项目进度计划、材料需求计划与资金计划，并组织实施；2、统筹部门计划管理及员工管理、调配；3、负责施工方案、工程变更、材料代用、经济签证、控制工程造价；4、负责现场合同管理、协调处理合同实施执行过程中的争议；5、协调解决工程项目施工中的设计、施工问题以及现场的涉外问题；6、组织各项工程的验收及移交、督促工程备案、档案资料的移交；7、负责审核工程进度款、协助工程结算,重庆市/渝北区,重庆市御临建筑工程有限公司,6,民营,所属行业：房屋建筑业,NULL,重庆市/渝北区,17.0,20.0,18.0,20
c000a8a0660851b83c131d53bae4b13a,http://m.hrm.cn/wap/job/8394e495-605a-4ac9-b95c-f70785f9ec96.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,会计,面议,重庆,全职,5-10年,大专,1人,财务/审计/税务,养老保险;医疗保险;双休;失业保险;工伤保险;生育保险,1、男女不限，会计相关专业，大专以上学历，具有中级会计师证优先2、5年以上工作经验，有建筑及相关企业工作经验者优先3、认真细致，爱岗警敬业，吃苦耐劳，执行能力强，有良好的职业操守4、合川金科世界城,重庆市,重庆市厚亚源实业有限公司,3,其他,所属行业：房屋建筑业,NULL,重庆市,16.0,20.0,18.0,12
7ebe9cffe01df285f74a73e99d618ba9,http://m.hrm.cn/wap/job/2022760.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,材料员,面议,重庆,全职,3-5年,大专,若干,不限,,一、职位描述1、能熟练运用办公软件，沟通协调能力强；2、2年以上建筑工地材料管理工作经验优先,重庆市重庆市渝北区,重庆鼎豪实业发展集团有限公司,3,民营,房地产|建筑|装修,NULL,重庆市重庆市渝北区,16.0,20.0,18.0,12
acbabe096c460619f3ce5765a41472be,http://m.hrm.cn/wap/job/d3f14f8d-7651-4104-8596-798770cc8fdf.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,土建预算员,3000-7000,重庆,全职,1-3年,大专,若干,建筑装潢/市政建设,养老保险;医疗保险;双休;员工培训;员工旅游;失业保险;工伤保险;年终奖;生日礼金;生育保险;节日福利;餐饮津贴,1努力提高业务水平，参加工程投标预算工作，提高编制工程预算的质量，取费应注意合法、有理、有据，能经得起审价、审计的考验2熟悉施工图纸，配合有关人员编制施工形象进度计划，按生产进度计划做好每个生产阶段的施工预算，及时开出施工任务单和耗料计划单，并以此指导项目生产，确保施工的顺利进行3配合项目领导搞好单位工程成本核算，定期做好用料、工费的分析，发现漏洞及时落实弥补措施4及时收集设计变更、现场签证单和有关定额及价格信息的变化，及时编制好项目的竣工结算5完成领导交办的其他工作职位描述：1、根据设计图纸等相关资料进行工程量计算，分析工程造价组成，并编制预算、结算；2、对项目各阶段工程造价的工作内容有丰富的实操经验；3、办理工程结算，整理各项结算资料,请选择城市,重庆烨赫工程造价咨询有限公司,2,民营,所属行业：商务服务业,NULL,请选择城市,16.0,20.0,18.0,12
9dcd7ae7649dfdc0e55b8f7573d7316a,http://m.hrm.cn/wap/job/1ce76248-be9c-4203-8c35-34de03082d05.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,总经理助理,6000-10000,重庆,全职,5-10年,本科,1人,高级管理,养老保险;医疗保险;员工旅游;失业保险;工伤保险;差旅津贴;带薪病假;年终奖;生日礼金;生育保险,1、协助总经理制定战略规划、年度经营计划及各阶段工作目标分解，起草公司各阶段工作总结和其他正式文件；2、协助总经理对公司运作与各职能部门进行管理、协调内部各部门关系；3、跟踪公司经营目标达成情况，提供分析意见及改进建议；4、在公司经营计划、销售策略、资本运作等方面向总经理提供具体的解决方案；5、配合总经理处理外部公共关系，参与公司大型公关活动的策划、安排、组织工作；6、协助总经理安排各项高层会议的日程与议程，撰写和跟进落实高层会议、主题会议等公司会议纪要；7、撰写总经理的有关报告、文件，安排总经理的各项工作时间8、跟进总经理主持的会议决议落实进度；9、跟进总经理指示的各项具体事项进度情况；,巴南区,重庆力扬工业有限公司,6,民营,所属行业：橡胶和塑料制品业,NULL,巴南区,14.0,20.0,18.0,18
a2da249a627a43220f471931f6b254f2,http://m.hrm.cn/wap/job/188648.html?utm_source=baidu-wap&utm_medium=aladdin&utm_campaign=baidu-wap-aladdin,2019-05-04,渠道销售经理,8000-12000,重庆,全职,1-3年,本科,5人,销售管理,住房公积金;养老保险;医疗保险;员工培训;员工旅游;失业保险;工伤保险;差旅津贴;带薪年假;年终奖;生育保险;绩效奖金;节日福利;高温津贴贴,职位描述:1负责区域内经销商的开发工作；2负责区域内已有经销商的管理、维护、经营协助等相关工作；3帮助所在区域内的经销商开发维护大客户、工程等相关项目；4负责销售数据的统计、分析，制定有效的销售计划并及时推进；5负责及时将公司的新政策、制度传达至经销商处，并负责监管工资哦；6上级交办的其他工作任职要求:124至35岁，男性，大专及以上学历，2有渠道开发及维护管理两年以上工作经验；3有较强的组织协调及沟通能力、高度的执行力；4具有品牌区域运作、市场开拓能力；5适应短期出差，抗压能力强；6普通话标准因外省客户原因其他福利:,南岸区,南岸区,重庆美心家美木业有限公司,6,中外合资/合作,所属行业：家具制造业,NULL,南岸区,南岸区,16.0,20.0,18.0,12
